geneName	GSM340547	GSM340548	GSM340549	GSM340550	GSM340551	GSM340552	GSM340553	GSM340554	GSM340555	GSM340556	GSM340557	GSM340558	GSM340559	GSM340560	GSM340561	GSM340562	GSM340563	GSM340564	GSM340565	GSM340566	GSM340567	GSM340568	GSM340569	GSM340570	GSM340571	GSM340572	GSM340573	GSM340574	GSM340575	GSM340576	GSM340577	GSM340578	GSM340579	GSM340580	GSM340581	GSM340582	GSM340583	GSM340584	GSM340585	GSM340586	GSM340587	GSM340588	GSM340589	GSM340590	GSM340591	GSM340592	GSM340593	GSM340594	GSM340595	GSM340596	GSM340597	GSM340598	GSM340599	GSM340600	GSM340601	GSM340602	GSM340603	GSM340604
BCL2A1	124.499833268773	156.497955544585	155.416945202566	266.871234775327	123.63985010238	134.363735503753	131.598569811977	143.012753673244	143.012753673244	184.82293702688	153.277274191223	166.571757496567	166.571757496567	205.073888662943	128.89031040726	133.435617387664	135.298309191857	139.102062403335	154.343401944417	120.258911899394	144.007486040168	128.89031040726	138.141214272567	133.435617387664	149.085899067962	123.63985010238	138.141214272567	133.435617387664	124.499833268773	157.586484908149	138.141214272567	192.671583668617	146.017755631158	142.024892424684	131.598569811977	247.279700204761	213.782507373663	137.187003204645	187.40296908104	195.361178746952	142.024892424684	206.500290360864	130.689552090521	167.73035569387	149.085899067962	162.016844028196	113.771863189321	166.571757496567	145.009137317862	128	127.115839415941	128	134.363735503753	163.143760296866	132.513910251696	200.853529061568	142.024892424684	146.017755631158
BCL7A	242.190757561753	215.269482304951	219.792751728065	133.435617387664	225.971967050408	254.231678831881	219.792751728065	235.568038559968	212.305803728497	199.466132393088	225.971967050408	218.274532292597	195.361178746952	196.720023204866	194.011720513331	268.727471007505	207.936613467196	225.971967050408	235.568038559968	245.571614547268	209.382926990792	216.766799964807	205.073888662943	265.027820503393	328.557029776103	243.875327499248	210.839300420499	221.321531214813	218.274532292597	216.766799964807	200.853529061568	203.657339841259	203.657339841259	237.206543843935	266.871234775327	243.875327499248	196.720023204866	194.011720513331	167.73035569387	212.305803728497	302.33412132596	216.766799964807	215.269482304951	205.073888662943	194.011720513331	200.853529061568	219.792751728065	212.305803728497	215.269482304951	245.571614547268	222.860944203808	230.720118428372	219.792751728065	215.269482304951	215.269482304951	202.250575837025	163.143760296866	200.853529061568
BFSP1	216.766799964807	137.187003204645	224.411064656905	124.499833268773	159.786310259406	155.416945202566	154.343401944417	159.786310259406	164.278514888052	151.16706066298	168.897012578931	179.768944094464	112.985983525204	173.645353913302	177.294011918198	129.786813413124	233.940851258727	182.278425036425	167.73035569387	174.853152864563	256	191.340703825272	188.706459813261	149.085899067962	145.009137317862	200.853529061568	215.269482304951	146.017755631158	206.500290360864	170.071784204353	213.782507373663	145.009137317862	179.768944094464	187.40296908104	198.088319173426	132.513910251696	146.017755631158	205.073888662943	122.785807273634	163.143760296866	182.278425036425	165.421162321599	172.445897838808	168.897012578931	153.277274191223	176.069352721887	149.085899067962	192.671583668617	173.645353913302	118.603271921967	170.071784204353	146.017755631158	156.497955544585	196.720023204866	202.250575837025	142.024892424684	112.205532328452	198.088319173426
BIRC3	1370.03781610098	739.291748107518	685.018908050489	948.82617537574	1910.85156666738	1710.2600589893	1128.35083865765	613.109096764891	968.76303024701	968.76303024701	699.41261145825	989.118800819041	1112.81649922668	1509.65167850609	879.171006912259	2210.25942836107	613.109096764891	442.643062429627	942.272154239873	439.58550345613	630.345939632597	630.345939632597	781.444714987806	1820.34981102914	2320.14619708579	396.176638346852	1192.6871925437	2288.20405877191	729.113700145701	630.345939632597	1144.10202938595	1807.77573640326	1067.48493910131	572.051014692977	1595.7290591447	3169.41310677482	1910.85156666738	1618.0046066962	1082.38647353485	2538.92136947505	494.559400409521	1552.09376410665	903.887868201631	1370.03781610098	1097.49602563716	1287.18169551035	685.018908050489	685.018908050489	873.098129170387	734.185086984103	519.147253652495	604.66824265192	588.133557758482	608.874042881393	600.491494006722	1595.7290591447	797.864529572352	837.531707963168
BLK	192.671583668617	113.771863189321	114.56320907878	125.365798091127	139.102062403335	132.513910251696	119.428222916711	149.085899067962	213.782507373663	207.936613467196	147.03338943962	296.112175079754	145.009137317862	143.012753673244	109.896375864033	1746.19625834077	296.112175079754	181.019335983756	127.115839415941	121.095378780876	162.016844028196	172.445897838808	158.68258559219	2019.8045788024	2702.35220126289	138.141214272567	458.252836315122	1398.8252229165	128.89031040726	141.043854832206	867.067199859228	1408.5548217751	222.860944203808	136.23938335403	153.277274191223	2628.45623820883	398.932264786176	141.043854832206	885.286124859253	342.509454025245	128.89031040726	266.871234775327	142.024892424684	242.190757561753	222.860944203808	354.588023836397	143.012753673244	134.363735503753	122.785807273634	272.47876670806	132.513910251696	157.586484908149	118.603271921967	613.109096764891	219.792751728065	263.197139623953	118.603271921967	122.785807273634
BMP2K	150.122873501681	188.706459813261	187.40296908104	168.897012578931	212.305803728497	186.108482217	159.786310259406	202.250575837025	183.546271746026	200.853529061568	170.071784204353	174.853152864563	173.645353913302	245.571614547268	184.82293702688	245.571614547268	194.011720513331	191.340703825272	188.706459813261	174.853152864563	222.860944203808	202.250575837025	183.546271746026	439.58550345613	393.440046409731	179.768944094464	282.087709664412	240.517823798787	216.766799964807	256	278.204124806671	237.206543843935	240.517823798787	200.853529061568	190.019017040518	347.290707826604	172.445897838808	178.527189292852	256	229.126418157561	167.73035569387	218.274532292597	222.860944203808	245.571614547268	196.720023204866	227.543726378642	183.546271746026	195.361178746952	192.671583668617	145.009137317862	179.768944094464	218.274532292597	190.019017040518	219.792751728065	200.853529061568	224.411064656905	151.16706066298	232.324903761193
BPI	141.043854832206	120.258911899394	150.122873501681	153.277274191223	132.513910251696	158.68258559219	128.89031040726	127.115839415941	137.187003204645	133.435617387664	141.043854832206	139.102062403335	130.689552090521	125.365798091127	126.23778617515	146.017755631158	132.513910251696	153.277274191223	129.786813413124	137.187003204645	143.012753673244	125.365798091127	142.024892424684	139.102062403335	138.141214272567	121.937663749624	143.012753673244	129.786813413124	128.89031040726	138.141214272567	118.603271921967	132.513910251696	119.428222916711	132.513910251696	128	128	125.365798091127	127.115839415941	125.365798091127	128.89031040726	124.499833268773	131.598569811977	137.187003204645	129.786813413124	123.63985010238	146.017755631158	146.017755631158	130.689552090521	130.689552090521	127.115839415941	121.095378780876	114.56320907878	129.786813413124	138.141214272567	135.298309191857	149.085899067962	136.23938335403	144.007486040168
BRAF	661.684649286396	544.95753341612	415.873226934392	661.684649286396	600.491494006722	1089.91506683224	1128.35083865765	461.440236856745	572.051014692977	372.216964433999	448.82212931381	831.746453868785	1428.21751434282	413.000580721729	670.921422775482	380.038034081037	560.278375045499	464.649807522386	282.087709664412	458.252836315122	312.995911089169	372.216964433999	451.943934100815	306.554548382446	296.112175079754	455.087452757284	216.766799964807	280.139187522749	219.792751728065	242.190757561753	526.394279247906	630.345939632597	494.559400409521	430.538964609902	596.34359627185	445.721888407616	442.643062429627	225.971967050408	572.051014692977	337.794025157861	390.722357493903	265.027820503393	657.114059552207	206.500290360864	274.374006409291	254.231678831881	393.440046409731	530.055641006786	359.537888188927	1176.26711551696	568.099569698737	729.113700145701	415.873226934392	427.565014747325	337.794025157861	439.58550345613	519.147253652495	245.571614547268
BRSK2	159.786310259406	138.141214272567	159.786310259406	151.16706066298	135.298309191857	157.586484908149	147.03338943962	160.897711938794	157.586484908149	192.671583668617	150.122873501681	168.897012578931	164.278514888052	154.343401944417	138.141214272567	151.16706066298	131.598569811977	154.343401944417	163.143760296866	157.586484908149	151.16706066298	164.278514888052	171.254727012622	167.73035569387	151.16706066298	155.416945202566	172.445897838808	151.16706066298	190.019017040518	176.069352721887	152.218510720348	166.571757496567	176.069352721887	166.571757496567	170.071784204353	151.16706066298	136.23938335403	174.853152864563	142.024892424684	155.416945202566	212.305803728497	166.571757496567	166.571757496567	159.786310259406	131.598569811977	145.009137317862	167.73035569387	172.445897838808	168.897012578931	158.68258559219	166.571757496567	168.897012578931	155.416945202566	156.497955544585	160.897711938794	133.435617387664	137.187003204645	133.435617387664
BST1	143.012753673244	340.143568408707	183.546271746026	136.23938335403	124.499833268773	132.513910251696	141.043854832206	199.466132393088	177.294011918198	182.278425036425	183.546271746026	250.731596182253	166.571757496567	166.571757496567	154.343401944417	158.68258559219	215.269482304951	170.071784204353	153.277274191223	184.82293702688	222.860944203808	222.860944203808	177.294011918198	171.254727012622	190.019017040518	212.305803728497	203.657339841259	170.071784204353	170.071784204353	182.278425036425	238.856445833423	224.411064656905	177.294011918198	182.278425036425	213.782507373663	168.897012578931	166.571757496567	207.936613467196	218.274532292597	181.019335983756	159.786310259406	184.82293702688	148.056087539877	196.720023204866	230.720118428372	242.190757561753	181.019335983756	190.019017040518	174.853152864563	324.033688056392	173.645353913302	170.071784204353	158.68258559219	222.860944203808	212.305803728497	203.657339841259	109.137266146298	203.657339841259
BTNL8	134.363735503753	131.598569811977	103.968306733598	114.56320907878	112.985983525204	111.430472101904	128	104.691463495396	100.426764530784	120.258911899394	89.8844720472318	116.162451880597	137.187003204645	105.419650210249	113.771863189321	109.896375864033	101.82866992063	109.896375864033	115.360059214186	114.56320907878	126.23778617515	103.968306733598	128.89031040726	132.513910251696	119.428222916711	104.691463495396	118.603271921967	114.56320907878	121.937663749624	107.634741152475	117.784019279984	105.419650210249	110.660765607407	96.3357918343083	99.044159586713	112.205532328452	129.786813413124	124.499833268773	110.660765607407	109.137266146298	122.785807273634	101.125287918512	105.419650210249	97.6805893734758	129.786813413124	106.152901864249	128	112.205532328452	115.360059214186	110.660765607407	106.891253686831	121.937663749624	112.205532328452	107.634741152475	121.095378780876	136.23938335403	123.63985010238	93.0542411084999
C1orf54	935.763405034906	861.077929219804	3019.30335701218	867.067199859228	2721.14854726966	929.299615044772	1097.49602563716	1618.0046066962	1499.22375264832	1758.34201382452	1884.54430847975	1488.867857736	2120.22256402714	1260.69187926519	1468.37017396821	2005.85276945803	1478.58349621504	1438.15155275571	1097.49602563716	1448.15468787005	2256.7016773153	1176.26711551696	1663.49290773757	2194.99205127433	2336.28409009853	1595.7290591447	6038.60671402435	2574.3633910207	2610.30016474985	3373.42880672798	1562.88942997561	1833.01134526049	3565.77510726093	1323.36929857279	1243.33556162053	2019.8045788024	873.098129170387	867.067199859228	995.998666150181	1160.0730985429	916.505672630244	2194.99205127433	1686.71440336399	3640.69962205827	1428.21751434282	1584.70655338741	770.686334674466	1234.74721555534	729.113700145701	867.067199859228	975.501309996992	955.425783333691	820.295554651773	2062.24496651616	1128.35083865765	2272.39827879495	3104.18752821329	3258.51743746015
C3AR1	164.278514888052	166.571757496567	160.897711938794	296.112175079754	152.218510720348	173.645353913302	203.657339841259	221.321531214813	192.671583668617	209.382926990792	224.411064656905	213.782507373663	181.019335983756	192.671583668617	173.645353913302	194.011720513331	199.466132393088	184.82293702688	182.278425036425	224.411064656905	224.411064656905	212.305803728497	183.546271746026	200.853529061568	202.250575837025	187.40296908104	200.853529061568	252.4755723503	167.73035569387	210.839300420499	162.016844028196	221.321531214813	196.720023204866	222.860944203808	205.073888662943	235.568038559968	184.82293702688	154.343401944417	209.382926990792	209.382926990792	181.019335983756	206.500290360864	186.108482217	219.792751728065	212.305803728497	178.527189292852	199.466132393088	210.839300420499	176.069352721887	157.586484908149	166.571757496567	195.361178746952	182.278425036425	187.40296908104	182.278425036425	198.088319173426	139.102062403335	194.011720513331
C5AR1	229.126418157561	121.095378780876	190.019017040518	213.782507373663	196.720023204866	165.421162321599	172.445897838808	221.321531214813	195.361178746952	221.321531214813	199.466132393088	199.466132393088	294.066778879241	213.782507373663	195.361178746952	196.720023204866	165.421162321599	203.657339841259	184.82293702688	200.853529061568	317.365171184381	191.340703825272	196.720023204866	248.999666537545	232.324903761193	194.011720513331	436.549064585194	243.875327499248	212.305803728497	342.509454025245	261.379104181041	225.971967050408	519.147253652495	221.321531214813	284.049784849368	219.792751728065	219.792751728065	216.766799964807	172.445897838808	274.374006409291	181.019335983756	324.033688056392	181.019335983756	333.143514993135	178.527189292852	388.023441026662	203.657339841259	172.445897838808	183.546271746026	137.187003204645	176.069352721887	166.571757496567	177.294011918198	319.572620518813	198.088319173426	224.411064656905	199.466132393088	270.596618383713
CA8	110.660765607407	119.428222916711	143.012753673244	163.143760296866	144.007486040168	242.190757561753	127.115839415941	163.143760296866	145.009137317862	136.23938335403	170.071784204353	152.218510720348	147.03338943962	203.657339841259	143.012753673244	120.258911899394	126.23778617515	195.361178746952	230.720118428372	144.007486040168	160.897711938794	179.768944094464	153.277274191223	155.416945202566	196.720023204866	151.16706066298	152.218510720348	144.007486040168	167.73035569387	131.598569811977	142.024892424684	128	177.294011918198	200.853529061568	154.343401944417	481.035647597574	280.139187522749	128	128	140.069593761375	179.768944094464	154.343401944417	122.785807273634	152.218510720348	140.069593761375	145.009137317862	149.085899067962	166.571757496567	186.108482217	122.785807273634	148.056087539877	131.598569811977	111.430472101904	131.598569811977	156.497955544585	127.115839415941	124.499833268773	144.007486040168
