geneName	GSM340612	GSM340613	GSM340614	GSM340618	GSM340620	GSM340623	GSM340628	GSM340630	GSM340633	GSM340634	GSM340636	GSM340648	GSM340653	GSM340654	GSM340660	GSM340665	GSM340672	GSM340673	GSM340674	GSM340677	GSM340678	GSM340684	GSM340693	GSM340694	GSM340696	GSM340697	GSM340700	GSM340701	GSM340702	GSM340704	GSM340705	GSM340706	GSM340709	GSM340712	GSM340714	GSM340715	GSM340718	GSM340720	GSM340721	GSM340723	GSM340725	GSM340727	GSM340728	GSM340729	GSM340731	GSM340732	GSM340733	GSM340745	GSM340746	GSM340747	GSM340757	GSM340758	GSM340759	GSM340760	GSM340761	GSM340762	GSM340763	GSM340764	GSM340765	GSM340766	GSM340767	GSM340769
ALOX15	160.897711938794	149.085899067962	158.68258559219	168.897012578931	164.278514888052	179.768944094464	151.16706066298	158.68258559219	171.254727012622	146.017755631158	165.421162321599	158.68258559219	166.571757496567	187.40296908104	141.043854832206	158.68258559219	148.056087539877	166.571757496567	162.016844028196	179.768944094464	158.68258559219	145.009137317862	160.897711938794	205.073888662943	145.009137317862	187.40296908104	224.411064656905	145.009137317862	147.03338943962	148.056087539877	203.657339841259	148.056087539877	176.069352721887	229.126418157561	155.416945202566	172.445897838808	160.897711938794	165.421162321599	162.016844028196	181.019335983756	176.069352721887	170.071784204353	144.007486040168	256	154.343401944417	149.085899067962	148.056087539877	159.786310259406	140.069593761375	143.012753673244	165.421162321599	155.416945202566	156.497955544585	187.40296908104	164.278514888052	165.421162321599	177.294011918198	159.786310259406	150.122873501681	137.187003204645	149.085899067962	152.218510720348
ALOX5	2721.14854726966	922.88047371349	1478.58349621504	719.075776377855	843.357201681995	3743.05362013962	243.875327499248	6936.53759887382	5077.84273895009	1428.21751434282	2005.85276945803	2628.45623820883	2194.99205127433	1595.7290591447	584.071022524633	1314.22811910441	541.193236767427	1287.18169551035	580.036549271449	2435.49617152557	1209.33648530384	2646.73859714558	1606.82823249255	2194.99205127433	1573.76018563892	3691.52189485396	3821.70313333476	634.730342368761	477.712891666846	337.794025157861	3420.5201179786	2469.49443111068	224.411064656905	2521.38375853039	1105.12971418053	2521.38375853039	2721.14854726966	1845.76094742698	4211.15423398325	5007.93457742671	3191.45811828941	3902.00523998797	512	1910.85156666738	424.611607456994	1251.98364435668	4672.56818019706	1428.21751434282	916.505672630244	1184.44870031901	1584.70655338741	1509.65167850609	1428.21751434282	2452.43638705957	2033.85343065505	3326.98581547514	1552.09376410665	3420.5201179786	3821.70313333476	1332.57405997254	2164.77294706971	975.501309996992
AMPD1	136.23938335403	142.024892424684	103.968306733598	120.258911899394	106.152901864249	117.784019279984	138.141214272567	121.937663749624	128.89031040726	128	134.363735503753	121.937663749624	124.499833268773	131.598569811977	118.603271921967	156.497955544585	158.68258559219	127.115839415941	128	159.786310259406	146.017755631158	113.771863189321	155.416945202566	128	127.115839415941	151.16706066298	128	120.258911899394	116.162451880597	122.785807273634	121.937663749624	131.598569811977	111.430472101904	136.23938335403	121.095378780876	166.571757496567	130.689552090521	126.23778617515	124.499833268773	120.258911899394	148.056087539877	134.363735503753	116.970425629363	132.513910251696	138.141214272567	118.603271921967	137.187003204645	138.141214272567	131.598569811977	128.89031040726	100.426764530784	112.205532328452	141.043854832206	130.689552090521	130.689552090521	131.598569811977	135.298309191857	141.043854832206	134.363735503753	147.03338943962	124.499833268773	229.126418157561
ANGPT4	114.56320907878	119.428222916711	115.360059214186	122.785807273634	120.258911899394	144.007486040168	128	121.095378780876	134.363735503753	128	121.095378780876	137.187003204645	121.937663749624	127.115839415941	153.277274191223	121.095378780876	121.095378780876	115.360059214186	124.499833268773	124.499833268773	126.23778617515	116.970425629363	128	116.970425629363	113.771863189321	136.23938335403	110.660765607407	112.205532328452	110.660765607407	111.430472101904	124.499833268773	117.784019279984	109.896375864033	114.56320907878	121.937663749624	154.343401944417	109.137266146298	118.603271921967	113.771863189321	107.634741152475	119.428222916711	126.23778617515	114.56320907878	117.784019279984	118.603271921967	125.365798091127	125.365798091127	116.970425629363	108.383399982403	124.499833268773	128.89031040726	128	115.360059214186	129.786813413124	123.63985010238	118.603271921967	124.499833268773	125.365798091127	124.499833268773	154.343401944417	115.360059214186	125.365798091127
ANKRD55	134.363735503753	134.363735503753	129.786813413124	134.363735503753	155.416945202566	146.017755631158	144.007486040168	150.122873501681	159.786310259406	127.115839415941	153.277274191223	115.360059214186	125.365798091127	146.017755631158	107.634741152475	150.122873501681	137.187003204645	158.68258559219	139.102062403335	149.085899067962	151.16706066298	136.23938335403	143.012753673244	135.298309191857	130.689552090521	158.68258559219	150.122873501681	121.937663749624	137.187003204645	125.365798091127	174.853152864563	130.689552090521	134.363735503753	134.363735503753	131.598569811977	156.497955544585	143.012753673244	129.786813413124	150.122873501681	143.012753673244	148.056087539877	127.115839415941	131.598569811977	128.89031040726	136.23938335403	183.546271746026	144.007486040168	134.363735503753	157.586484908149	139.102062403335	157.586484908149	138.141214272567	122.785807273634	138.141214272567	127.115839415941	136.23938335403	182.278425036425	168.897012578931	122.785807273634	144.007486040168	126.23778617515	166.571757496567
APOBEC3A	130.689552090521	424.611607456994	130.689552090521	187.40296908104	138.141214272567	235.568038559968	172.445897838808	128.89031040726	140.069593761375	138.141214272567	121.937663749624	121.095378780876	203.657339841259	263.197139623953	150.122873501681	127.115839415941	136.23938335403	153.277274191223	160.897711938794	136.23938335403	448.82212931381	153.277274191223	195.361178746952	227.543726378642	263.197139623953	121.095378780876	178.527189292852	121.095378780876	143.012753673244	131.598569811977	164.278514888052	130.689552090521	235.568038559968	158.68258559219	153.277274191223	142.024892424684	235.568038559968	292.035511262316	140.069593761375	133.435617387664	128.89031040726	134.363735503753	116.970425629363	155.416945202566	202.250575837025	199.466132393088	572.051014692977	128	215.269482304951	130.689552090521	404.501151674049	194.011720513331	207.936613467196	124.499833268773	128	326.287520593731	315.172969816299	125.365798091127	458.252836315122	256	229.126418157561	302.33412132596
APOBEC3G	238.856445833423	321.795423877588	670.921422775482	467.881702517453	333.143514993135	497.99933307509	268.727471007505	282.087709664412	427.565014747325	296.112175079754	1192.6871925437	474.41308768787	831.746453868785	352.138705443775	177.294011918198	814.629359365037	367.092543492052	315.172969816299	225.971967050408	380.038034081037	340.143568408707	556.408249613341	401.707058123136	1478.58349621504	233.940851258727	2149.81976806004	630.345939632597	194.011720513331	508.463357663762	198.088319173426	321.795423877588	209.382926990792	278.204124806671	230.720118428372	186.108482217	765.362815301089	326.287520593731	344.891795677617	252.4755723503	308.686803888835	885.286124859253	349.706305729125	219.792751728065	393.440046409731	165.421162321599	340.143568408707	296.112175079754	604.66824265192	242.190757561753	891.443776815232	458.252836315122	439.58550345613	238.856445833423	237.206543843935	212.305803728497	439.58550345613	861.077929219804	362.038671967512	396.176638346852	739.291748107518	436.549064585194	272.47876670806
APOL3	282.087709664412	165.421162321599	252.4755723503	315.172969816299	221.321531214813	317.365171184381	424.611607456994	317.365171184381	421.678600840998	196.720023204866	685.018908050489	286.025507346488	243.875327499248	935.763405034906	487.750654998496	276.282428545133	250.731596182253	187.40296908104	340.143568408707	372.216964433999	359.537888188927	699.41261145825	897.64425862762	1067.48493910131	826.001161443457	544.95753341612	508.463357663762	147.03338943962	556.408249613341	151.16706066298	639.145241037625	198.088319173426	268.727471007505	330.842324643198	259.573626826247	604.66824265192	245.571614547268	634.730342368761	227.543726378642	347.290707826604	481.035647597574	564.175419328825	256	177.294011918198	306.554548382446	724.077343935025	404.501151674049	1016.92671532752	739.291748107518	396.176638346852	256	445.721888407616	410.147777325886	282.087709664412	259.573626826247	296.112175079754	515.56124162904	315.172969816299	415.873226934392	935.763405034906	572.051014692977	436.549064585194
APOL6	131.598569811977	145.009137317862	129.786813413124	225.971967050408	134.363735503753	172.445897838808	153.277274191223	135.298309191857	152.218510720348	153.277274191223	196.720023204866	221.321531214813	187.40296908104	202.250575837025	136.23938335403	159.786310259406	148.056087539877	140.069593761375	143.012753673244	242.190757561753	181.019335983756	195.361178746952	170.071784204353	413.000580721729	224.411064656905	194.011720513331	221.321531214813	142.024892424684	216.766799964807	152.218510720348	165.421162321599	150.122873501681	233.940851258727	168.897012578931	158.68258559219	184.82293702688	143.012753673244	159.786310259406	160.897711938794	155.416945202566	187.40296908104	187.40296908104	179.768944094464	200.853529061568	144.007486040168	168.897012578931	160.897711938794	362.038671967512	165.421162321599	168.897012578931	151.16706066298	187.40296908104	149.085899067962	184.82293702688	166.571757496567	182.278425036425	229.126418157561	165.421162321599	155.416945202566	935.763405034906	157.586484908149	168.897012578931
AQP9	157.586484908149	156.497955544585	160.897711938794	212.305803728497	148.056087539877	261.379104181041	205.073888662943	143.012753673244	139.102062403335	155.416945202566	181.019335983756	153.277274191223	222.860944203808	302.33412132596	157.586484908149	152.218510720348	296.112175079754	132.513910251696	168.897012578931	230.720118428372	240.517823798787	199.466132393088	467.881702517453	222.860944203808	625.991822178339	218.274532292597	198.088319173426	163.143760296866	192.671583668617	276.282428545133	1897.65235075148	352.138705443775	215.269482304951	159.786310259406	160.897711938794	233.940851258727	198.088319173426	1910.85156666738	160.897711938794	195.361178746952	372.216964433999	326.287520593731	770.686334674466	198.088319173426	424.611607456994	541.193236767427	621.667780810264	178.527189292852	451.943934100815	145.009137317862	206.500290360864	657.114059552207	154.343401944417	165.421162321599	625.991822178339	165.421162321599	171.254727012622	142.024892424684	163.143760296866	1408.5548217751	333.143514993135	522.758208362083
ARHGAP22	179.768944094464	173.645353913302	190.019017040518	159.786310259406	164.278514888052	152.218510720348	354.588023836397	172.445897838808	165.421162321599	156.497955544585	154.343401944417	168.897012578931	188.706459813261	243.875327499248	157.586484908149	206.500290360864	177.294011918198	151.16706066298	229.126418157561	146.017755631158	179.768944094464	182.278425036425	195.361178746952	168.897012578931	191.340703825272	183.546271746026	154.343401944417	179.768944094464	155.416945202566	186.108482217	300.245747003361	181.019335983756	167.73035569387	190.019017040518	230.720118428372	252.4755723503	162.016844028196	202.250575837025	148.056087539877	152.218510720348	154.343401944417	240.517823798787	209.382926990792	162.016844028196	209.382926990792	369.645874053759	194.011720513331	177.294011918198	181.019335983756	261.379104181041	164.278514888052	173.645353913302	183.546271746026	157.586484908149	213.782507373663	187.40296908104	202.250575837025	278.204124806671	176.069352721887	198.088319173426	152.218510720348	192.671583668617
ARRB1	494.559400409521	1074.90988403002	276.282428545133	205.073888662943	257.78062081452	467.881702517453	261.379104181041	326.287520593731	504.9511447006	261.379104181041	608.874042881393	508.463357663762	294.066778879241	596.34359627185	948.82617537574	891.443776815232	770.686334674466	487.750654998496	541.193236767427	910.174905514568	533.742469550654	519.147253652495	418.765853981584	1184.44870031901	319.572620518813	809.002303348098	238.856445833423	404.501151674049	248.999666537545	401.707058123136	929.299615044772	265.027820503393	455.087452757284	515.56124162904	613.109096764891	364.55685007285	259.573626826247	1067.48493910131	552.564857090267	448.82212931381	377.412919626522	487.750654998496	349.706305729125	544.95753341612	433.533599929614	675.588050315722	584.071022524633	308.686803888835	522.758208362083	306.554548382446	455.087452757284	548.748012818582	781.444714987806	776.046882053324	537.454942015011	445.721888407616	424.611607456994	261.379104181041	407.314679682518	398.932264786176	481.035647597574	410.147777325886
ASGR1	288.014972080335	855.13002949465	1584.70655338741	294.066778879241	564.175419328825	484.381515123505	308.686803888835	212.305803728497	286.025507346488	266.871234775327	321.795423877588	235.568038559968	504.9511447006	497.99933307509	576.02994416067	272.47876670806	413.000580721729	765.362815301089	333.143514993135	776.046882053324	596.34359627185	321.795423877588	604.66824265192	675.588050315722	374.80593816208	739.291748107518	564.175419328825	321.795423877588	300.245747003361	427.565014747325	1370.03781610098	347.290707826604	248.999666537545	319.572620518813	377.412919626522	257.78062081452	519.147253652495	2556.5809641505	421.678600840998	427.565014747325	265.027820503393	418.765853981584	298.171798135925	396.176638346852	245.571614547268	445.721888407616	1287.18169551035	286.025507346488	1024	484.381515123505	803.414116246273	484.381515123505	413.000580721729	393.440046409731	458.252836315122	337.794025157861	243.875327499248	199.466132393088	321.795423877588	922.88047371349	694.581415653208	533.742469550654
ASGR2	121.095378780876	113.771863189321	116.970425629363	131.598569811977	114.56320907878	128.89031040726	122.785807273634	119.428222916711	121.937663749624	137.187003204645	137.187003204645	136.23938335403	138.141214272567	125.365798091127	121.937663749624	144.007486040168	130.689552090521	117.784019279984	144.007486040168	126.23778617515	132.513910251696	133.435617387664	134.363735503753	133.435617387664	133.435617387664	140.069593761375	127.115839415941	128.89031040726	128.89031040726	122.785807273634	145.009137317862	129.786813413124	134.363735503753	128.89031040726	137.187003204645	126.23778617515	136.23938335403	134.363735503753	122.785807273634	128	127.115839415941	132.513910251696	123.63985010238	127.115839415941	128.89031040726	140.069593761375	250.731596182253	116.970425629363	126.23778617515	129.786813413124	140.069593761375	128.89031040726	127.115839415941	159.786310259406	149.085899067962	134.363735503753	141.043854832206	144.007486040168	127.115839415941	181.019335983756	128.89031040726	160.897711938794
ATHL1	1097.49602563716	2740.07563220196	5184.53900890227	333.143514993135	25531.6649463153	781.444714987806	2646.73859714558	9607.86390410755	639.145241037625	719.075776377855	1746.19625834077	282.087709664412	1226.21819352978	1398.8252229165	467.881702517453	1305.15008237492	1408.5548217751	385.343167337233	867.067199859228	1520.15213632415	803.414116246273	2368.89740063803	1031.12248325808	2628.45623820883	704.277410887549	2062.24496651616	491.143229094535	173.645353913302	2592.26950445113	254.231678831881	8364.13133379332	352.138705443775	321.795423877588	837.531707963168	347.290707826604	6295.0407425557	995.998666150181	3848.28518078059	433.533599929614	4672.56818019706	1251.98364435668	1448.15468787005	3169.41310677482	415.873226934392	576.02994416067	1978.23760163808	3492.39251668155	781.444714987806	1314.22811910441	4329.54589413941	377.412919626522	21321.1849595607	1002.92638472901	1082.38647353485	3420.5201179786	814.629359365037	1082.38647353485	2225.63299845337	630.345939632597	451.943934100815	2241.113500182	508.463357663762
ATP8B4	897.64425862762	128	174.853152864563	215.269482304951	168.897012578931	173.645353913302	203.657339841259	181.019335983756	160.897711938794	315.172969816299	210.839300420499	243.875327499248	270.596618383713	263.197139623953	1260.69187926519	349.706305729125	212.305803728497	187.40296908104	1209.33648530384	326.287520593731	274.374006409291	354.588023836397	250.731596182253	352.138705443775	739.291748107518	497.99933307509	190.019017040518	1389.16283130642	257.78062081452	1833.01134526049	1758.34201382452	390.722357493903	194.011720513331	186.108482217	1168.14204504927	263.197139623953	533.742469550654	1234.74721555534	177.294011918198	187.40296908104	218.274532292597	588.133557758482	218.274532292597	215.269482304951	170.071784204353	568.099569698737	873.098129170387	156.497955544585	2019.8045788024	165.421162321599	192.671583668617	455.087452757284	508.463357663762	166.571757496567	792.353276693704	296.112175079754	362.038671967512	357.054378585704	225.971967050408	1332.57405997254	162.016844028196	1296.13475222557
AZU1	159.786310259406	126.23778617515	121.937663749624	120.258911899394	122.785807273634	129.786813413124	128	141.043854832206	126.23778617515	131.598569811977	127.115839415941	125.365798091127	129.786813413124	128	144.007486040168	139.102062403335	133.435617387664	140.069593761375	140.069593761375	128	129.786813413124	150.122873501681	132.513910251696	136.23938335403	128.89031040726	133.435617387664	128	137.187003204645	133.435617387664	133.435617387664	118.603271921967	120.258911899394	130.689552090521	111.430472101904	142.024892424684	130.689552090521	165.421162321599	139.102062403335	139.102062403335	131.598569811977	121.095378780876	140.069593761375	1192.6871925437	121.095378780876	124.499833268773	136.23938335403	131.598569811977	131.598569811977	128.89031040726	130.689552090521	121.937663749624	135.298309191857	118.603271921967	136.23938335403	126.23778617515	128.89031040726	133.435617387664	128.89031040726	119.428222916711	144.007486040168	120.258911899394	125.365798091127
BACH2	163.05360052814	153.901518160251	146.268431340655	162.592746960156	146.843798456254	151.567724964665	158.477973649554	153.192567037442	146.98407093451	146.536788415006	149.209953892196	146.017035352063	167.040657137353	138.808162721567	139.222377352763	153.380300388252	152.034676360943	166.536944331471	160.153382795721	136.656944750612	144.82215648959	169.497371667068	151.753700796009	158.155716885498	166.722076627191	181.330186785546	157.066339799109	191.107840580899	154.892028960588	159.246636613192	168.114766722996	143.902978526497	130.717808693832	150.822676956651	170.89929977636	152.928083067505	156.639809718653	189.329519035677	141.70133609813	156.41146851344	153.442391755202	153.183697058197	148.582365751382	137.744335796404	166.683719656632	156.912749242354	173.682898061276	131.196724326903	151.267832160281	150.072518709941	149.185283214281	152.329593043068	181.784019279984	177.50944885701	176.786420742227	141.128569492594	145.660286561842	132.109269710237	144.566341722069	146.021263378741	149.246501483471	169.020266133107
BANK1	276.282428545133	310.833890405132	296.112175079754	324.033688056392	294.066778879241	237.206543843935	238.856445833423	266.871234775327	324.033688056392	380.038034081037	600.491494006722	424.611607456994	324.033688056392	206.500290360864	266.871234775327	487.750654998496	203.657339841259	634.730342368761	237.206543843935	448.82212931381	265.027820503393	280.139187522749	233.940851258727	347.290707826604	250.731596182253	584.071022524633	436.549064585194	221.321531214813	261.379104181041	184.82293702688	568.099569698737	282.087709664412	436.549064585194	245.571614547268	257.78062081452	349.706305729125	494.559400409521	207.936613467196	256	225.971967050408	248.999666537545	592.224350159507	254.231678831881	685.018908050489	157.586484908149	210.839300420499	604.66824265192	265.027820503393	272.47876670806	494.559400409521	352.138705443775	330.842324643198	203.657339841259	272.47876670806	272.47876670806	709.176047672794	445.721888407616	461.440236856745	377.412919626522	261.379104181041	240.517823798787	776.046882053324
BARX2	126.23778617515	112.985983525204	148.056087539877	144.007486040168	124.499833268773	163.143760296866	259.573626826247	125.365798091127	172.445897838808	123.63985010238	235.568038559968	147.03338943962	132.513910251696	127.115839415941	142.024892424684	131.598569811977	312.995911089169	162.016844028196	132.513910251696	128	128.89031040726	265.027820503393	178.527189292852	245.571614547268	319.572620518813	141.043854832206	139.102062403335	170.071784204353	186.108482217	151.16706066298	129.786813413124	968.76303024701	132.513910251696	121.095378780876	142.024892424684	191.340703825272	153.277274191223	126.23778617515	140.069593761375	179.768944094464	133.435617387664	152.218510720348	321.795423877588	205.073888662943	326.287520593731	274.374006409291	166.571757496567	126.23778617515	138.141214272567	129.786813413124	173.645353913302	147.03338943962	119.428222916711	131.598569811977	141.043854832206	154.343401944417	164.278514888052	152.218510720348	142.024892424684	143.012753673244	121.937663749624	163.143760296866
BCL11B	166.571757496567	156.497955544585	474.41308768787	263.197139623953	240.517823798787	292.035511262316	461.440236856745	163.143760296866	404.501151674049	240.517823798787	164.278514888052	487.750654998496	349.706305729125	186.108482217	135.298309191857	181.019335983756	347.290707826604	144.007486040168	173.645353913302	177.294011918198	143.012753673244	481.035647597574	153.277274191223	219.792751728065	809.002303348098	265.027820503393	347.290707826604	544.95753341612	359.537888188927	873.098129170387	252.4755723503	541.193236767427	210.839300420499	190.019017040518	138.141214272567	227.543726378642	362.038671967512	128	372.216964433999	270.596618383713	548.748012818582	250.731596182253	861.077929219804	141.043854832206	916.505672630244	202.250575837025	212.305803728497	1082.38647353485	136.23938335403	137.187003204645	477.712891666846	238.856445833423	202.250575837025	172.445897838808	159.786310259406	427.565014747325	433.533599929614	410.147777325886	206.500290360864	270.596618383713	326.287520593731	276.282428545133
BCL2A1	133.435617387664	121.937663749624	122.785807273634	147.03338943962	125.365798091127	133.435617387664	170.071784204353	135.298309191857	142.024892424684	145.009137317862	140.069593761375	147.03338943962	164.278514888052	181.019335983756	121.095378780876	128	116.970425629363	137.187003204645	176.069352721887	134.363735503753	149.085899067962	182.278425036425	190.019017040518	147.03338943962	237.206543843935	135.298309191857	138.141214272567	131.598569811977	133.435617387664	156.497955544585	191.340703825272	141.043854832206	151.16706066298	135.298309191857	149.085899067962	145.009137317862	130.689552090521	873.098129170387	136.23938335403	155.416945202566	154.343401944417	141.043854832206	268.727471007505	125.365798091127	174.853152864563	200.853529061568	168.897012578931	139.102062403335	147.03338943962	124.499833268773	127.115839415941	157.586484908149	159.786310259406	128	183.546271746026	159.786310259406	157.586484908149	168.897012578931	126.23778617515	385.343167337233	174.853152864563	210.839300420499
BCL7A	207.936613467196	298.171798135925	207.936613467196	225.971967050408	337.794025157861	213.782507373663	243.875327499248	252.4755723503	221.321531214813	243.875327499248	272.47876670806	233.940851258727	304.437021440697	248.999666537545	199.466132393088	284.049784849368	216.766799964807	233.940851258727	206.500290360864	238.856445833423	263.197139623953	229.126418157561	266.871234775327	312.995911089169	229.126418157561	254.231678831881	212.305803728497	238.856445833423	224.411064656905	308.686803888835	198.088319173426	233.940851258727	229.126418157561	259.573626826247	252.4755723503	263.197139623953	224.411064656905	156.497955544585	296.112175079754	290.018274635724	261.379104181041	225.971967050408	224.411064656905	268.727471007505	247.279700204761	221.321531214813	222.860944203808	266.871234775327	164.278514888052	286.025507346488	243.875327499248	248.999666537545	235.568038559968	367.092543492052	274.374006409291	221.321531214813	235.568038559968	278.204124806671	248.999666537545	198.088319173426	328.557029776103	191.340703825272
BFSP1	145.009137317862	206.500290360864	200.853529061568	138.141214272567	163.143760296866	148.056087539877	131.598569811977	153.277274191223	203.657339841259	176.069352721887	157.586484908149	158.68258559219	191.340703825272	284.049784849368	170.071784204353	195.361178746952	130.689552090521	182.278425036425	188.706459813261	202.250575837025	173.645353913302	134.363735503753	120.258911899394	209.382926990792	141.043854832206	177.294011918198	151.16706066298	200.853529061568	153.277274191223	248.999666537545	155.416945202566	138.141214272567	216.766799964807	455.087452757284	202.250575837025	150.122873501681	143.012753673244	124.499833268773	374.80593816208	136.23938335403	144.007486040168	133.435617387664	209.382926990792	166.571757496567	130.689552090521	148.056087539877	128	138.141214272567	120.258911899394	167.73035569387	178.527189292852	158.68258559219	130.689552090521	235.568038559968	183.546271746026	152.218510720348	250.731596182253	162.016844028196	120.258911899394	145.009137317862	133.435617387664	174.853152864563
BIRC3	729.113700145701	843.357201681995	362.038671967512	494.559400409521	458.252836315122	955.425783333691	792.353276693704	604.66824265192	268.727471007505	596.34359627185	630.345939632597	929.299615044772	404.501151674049	1379.56718271047	929.299615044772	519.147253652495	704.277410887549	803.414116246273	1234.74721555534	433.533599929614	962.071295195148	729.113700145701	1287.18169551035	820.295554651773	2778.32566261283	1016.92671532752	344.891795677617	393.440046409731	719.075776377855	526.394279247906	2076.58901460998	413.000580721729	494.559400409521	942.272154239873	975.501309996992	1067.48493910131	962.071295195148	948.82617537574	243.875327499248	592.224350159507	592.224350159507	770.686334674466	2062.24496651616	564.175419328825	1074.90988403002	2646.73859714558	2033.85343065505	415.873226934392	699.41261145825	544.95753341612	519.147253652495	501.463192364507	792.353276693704	657.114059552207	714.108757171408	1448.15468787005	2005.85276945803	714.108757171408	968.76303024701	3769.08861695949	596.34359627185	2019.8045788024
BLK	118.603271921967	163.143760296866	121.095378780876	125.365798091127	123.63985010238	130.689552090521	128.89031040726	121.937663749624	121.095378780876	137.187003204645	123.63985010238	119.428222916711	121.937663749624	196.720023204866	110.660765607407	120.258911899394	119.428222916711	178.527189292852	151.16706066298	142.024892424684	131.598569811977	122.785807273634	147.03338943962	141.043854832206	138.141214272567	604.66824265192	121.937663749624	122.785807273634	121.095378780876	131.598569811977	2105.57711699162	126.23778617515	120.258911899394	178.527189292852	119.428222916711	212.305803728497	149.085899067962	145.009137317862	116.970425629363	137.187003204645	123.63985010238	184.82293702688	238.856445833423	132.513910251696	125.365798091127	205.073888662943	995.998666150181	126.23778617515	136.23938335403	114.56320907878	128	126.23778617515	126.23778617515	122.785807273634	179.768944094464	128.89031040726	143.012753673244	131.598569811977	116.970425629363	140.069593761375	128	413.000580721729
BMP2K	191.340703825272	135.298309191857	171.254727012622	248.999666537545	140.069593761375	143.012753673244	237.206543843935	152.218510720348	163.143760296866	274.374006409291	172.445897838808	188.706459813261	191.340703825272	198.088319173426	149.085899067962	154.343401944417	146.017755631158	237.206543843935	248.999666537545	270.596618383713	166.571757496567	190.019017040518	183.546271746026	252.4755723503	276.282428545133	276.282428545133	218.274532292597	230.720118428372	206.500290360864	280.139187522749	250.731596182253	213.782507373663	250.731596182253	166.571757496567	184.82293702688	145.009137317862	171.254727012622	218.274532292597	190.019017040518	166.571757496567	176.069352721887	181.019335983756	369.645874053759	278.204124806671	354.588023836397	276.282428545133	252.4755723503	199.466132393088	263.197139623953	209.382926990792	203.657339841259	266.871234775327	203.657339841259	183.546271746026	243.875327499248	212.305803728497	252.4755723503	219.792751728065	183.546271746026	625.991822178339	141.043854832206	272.47876670806
BPI	123.63985010238	122.785807273634	141.043854832206	126.23778617515	130.689552090521	119.428222916711	141.043854832206	134.363735503753	127.115839415941	125.365798091127	122.785807273634	128	120.258911899394	143.012753673244	162.016844028196	143.012753673244	133.435617387664	151.16706066298	140.069593761375	127.115839415941	130.689552090521	123.63985010238	134.363735503753	113.771863189321	125.365798091127	119.428222916711	135.298309191857	135.298309191857	137.187003204645	130.689552090521	135.298309191857	120.258911899394	125.365798091127	128	141.043854832206	146.017755631158	149.085899067962	209.382926990792	123.63985010238	132.513910251696	128	139.102062403335	154.343401944417	144.007486040168	136.23938335403	190.019017040518	127.115839415941	126.23778617515	140.069593761375	115.360059214186	121.937663749624	132.513910251696	130.689552090521	130.689552090521	138.141214272567	131.598569811977	138.141214272567	118.603271921967	132.513910251696	134.363735503753	177.294011918198	157.586484908149
BRAF	494.559400409521	6888.62343375843	533.742469550654	776.046882053324	1269.46068473752	1002.92638472901	436.549064585194	1341.84284555096	372.216964433999	625.991822178339	714.108757171408	765.362815301089	477.712891666846	797.864529572352	187.40296908104	760.076068162073	2120.22256402714	588.133557758482	477.712891666846	639.145241037625	916.505672630244	401.707058123136	704.277410887549	347.290707826604	455.087452757284	296.112175079754	487.750654998496	213.782507373663	407.314679682518	224.411064656905	415.873226934392	873.098129170387	458.252836315122	942.272154239873	252.4755723503	477.712891666846	254.231678831881	530.055641006786	837.531707963168	552.564857090267	515.56124162904	274.374006409291	310.833890405132	1016.92671532752	1105.12971418053	372.216964433999	709.176047672794	935.763405034906	268.727471007505	1120.556750091	929.299615044772	576.02994416067	497.99933307509	1663.49290773757	433.533599929614	497.99933307509	564.175419328825	1722.15585843961	1045.51641672417	484.381515123505	451.943934100815	242.190757561753
BRSK2	166.571757496567	157.586484908149	224.411064656905	157.586484908149	181.019335983756	171.254727012622	154.343401944417	158.68258559219	156.497955544585	170.071784204353	168.897012578931	171.254727012622	222.860944203808	152.218510720348	150.122873501681	187.40296908104	149.085899067962	401.707058123136	158.68258559219	138.141214272567	153.277274191223	178.527189292852	168.897012578931	178.527189292852	154.343401944417	162.016844028196	248.999666537545	181.019335983756	152.218510720348	302.33412132596	190.019017040518	163.143760296866	206.500290360864	168.897012578931	154.343401944417	152.218510720348	176.069352721887	210.839300420499	163.143760296866	172.445897838808	184.82293702688	163.143760296866	171.254727012622	174.853152864563	150.122873501681	173.645353913302	144.007486040168	156.497955544585	136.23938335403	158.68258559219	144.007486040168	151.16706066298	181.019335983756	164.278514888052	168.897012578931	132.513910251696	145.009137317862	128	164.278514888052	157.586484908149	162.016844028196	160.897711938794
BST1	160.897711938794	130.689552090521	122.785807273634	221.321531214813	140.069593761375	136.23938335403	176.069352721887	144.007486040168	150.122873501681	156.497955544585	286.025507346488	179.768944094464	222.860944203808	158.68258559219	173.645353913302	150.122873501681	135.298309191857	158.68258559219	207.936613467196	210.839300420499	174.853152864563	126.23778617515	143.012753673244	147.03338943962	170.071784204353	203.657339841259	324.033688056392	152.218510720348	143.012753673244	140.069593761375	186.108482217	159.786310259406	165.421162321599	221.321531214813	153.277274191223	154.343401944417	154.343401944417	195.361178746952	153.277274191223	163.143760296866	247.279700204761	183.546271746026	128	152.218510720348	133.435617387664	219.792751728065	166.571757496567	224.411064656905	162.016844028196	172.445897838808	455.087452757284	178.527189292852	252.4755723503	238.856445833423	186.108482217	176.069352721887	157.586484908149	138.141214272567	167.73035569387	268.727471007505	276.282428545133	224.411064656905
